301	Q0	FBIS3-24039	44	14.382091	BM25.2.0.0.9
301	Q0	FBIS4-39473	45	14.376691	BM25.2.0.0.9
301	Q0	FBIS4-67116	46	14.370336	BM25.2.0.0.9
301	Q0	FBIS3-4741	47	14.357723	BM25.2.0.0.9
301	Q0	FBIS4-68801	48	14.285429	BM25.2.0.0.9
301	Q0	FBIS3-41247	49	14.278394	BM25.2.0.0.9
301	Q0	FBIS3-26415	50	14.278394	BM25.2.0.0.9
301	Q0	FBIS4-22345	51	14.25431	BM25.2.0.0.9
301	Q0	FBIS4-16454	52	14.22839	BM25.2.0.0.9
301	Q0	FBIS3-27916	53	14.22839	BM25.2.0.0.9
301	Q0	FBIS4-9451	54	14.225998	BM25.2.0.0.9
301	Q0	FBIS3-18507	55	14.220993	BM25.2.0.0.9
301	Q0	FBIS3-21779	56	14.220993	BM25.2.0.0.9
301	Q0	FBIS4-62372	57	14.167892	BM25.2.0.0.9
301	Q0	FBIS4-46757	58	14.165344	BM25.2.0.0.9
301	Q0	FBIS4-38364	59	14.10937	BM25.2.0.0.9
301	Q0	FBIS4-41396	60	14.073252	BM25.2.0.0.9
301	Q0	FBIS3-60752	61	14.066371	BM25.2.0.0.9
301	Q0	LA090390-0066	62	14.066371	BM25.2.0.0.9
301	Q0	FBIS4-22718	63	14.048218	BM25.2.0.0.9
301	Q0	FBIS3-18129	64	14.014068	BM25.2.0.0.9
301	Q0	FBIS4-21105	65	14.01273	BM25.2.0.0.9
301	Q0	LA020989-0127	66	14.005538	BM25.2.0.0.9
301	Q0	FBIS4-62078	67	13.984414	BM25.2.0.0.9
301	Q0	LA102989-0026	68	13.913435	BM25.2.0.0.9
301	Q0	FBIS4-43791	69	13.889475	BM25.2.0.0.9
301	Q0	FBIS4-19049	70	13.888261	BM25.2.0.0.9
301	Q0	FBIS4-41541	71	13.876453	BM25.2.0.0.9
301	Q0	FBIS4-61235	72	13.875925	BM25.2.0.0.9
301	Q0	FBIS3-15586	73	13.8708935	BM25.2.0.0.9
301	Q0	FBIS4-15077	74	13.860104	BM25.2.0.0.9
301	Q0	FBIS4-46846	75	13.835109	BM25.2.0.0.9
301	Q0	FBIS4-34879	76	13.82177	BM25.2.0.0.9
301	Q0	LA090789-0211	77	13.806348	BM25.2.0.0.9
301	Q0	FBIS4-68087	78	13.696635	BM25.2.0.0.9
301	Q0	LA022689-0086	79	13.686964	BM25.2.0.0.9
301	Q0	FBIS4-65501	80	13.686834	BM25.2.0.0.9
301	Q0	FT944-12425	81	13.644321	BM25.2.0.0.9
301	Q0	FBIS3-41926	82	13.644321	BM25.2.0.0.9
301	Q0	FBIS4-37795	83	13.631044	BM25.2.0.0.9
301	Q0	FBIS4-54904	84	13.604102	BM25.2.0.0.9
301	Q0	LA040489-0112	85	13.586906	BM25.2.0.0.9
301	Q0	FBIS4-34526	86	13.553368	BM25.2.0.0.9
301	Q0	FBIS4-46912	87	13.539772	BM25.2.0.0.9
301	Q0	FBIS4-65447	88	13.539772	BM25.2.0.0.9
301	Q0	FBIS4-16502	89	13.536386	BM25.2.0.0.9
301	Q0	FBIS3-55302	90	13.495367	BM25.2.0.0.9
301	Q0	FBIS3-37492	91	13.48786	BM25.2.0.0.9
301	Q0	FBIS4-45564	92	13.477125	BM25.2.0.0.9
301	Q0	FBIS4-64950	93	13.469714	BM25.2.0.0.9
301	Q0	FBIS4-67126	94	13.469714	BM25.2.0.0.9
301	Q0	LA090189-0066	95	13.469714	BM25.2.0.0.9
301	Q0	FBIS4-19283	96	13.450544	BM25.2.0.0.9
301	Q0	FBIS4-61760	97	13.444108	BM25.2.0.0.9
301	Q0	FBIS4-41863	98	13.443979	BM25.2.0.0.9
301	Q0	FBIS3-21770	99	13.397109	BM25.2.0.0.9
301	Q0	LA022689-0109	100	13.382156	BM25.2.0.0.9
301	Q0	FBIS4-43801	101	13.374314	BM25.2.0.0.9
301	Q0	FBIS4-45477	102	13.374314	BM25.2.0.0.9
301	Q0	FBIS4-41394	103	13.363178	BM25.2.0.0.9
301	Q0	FBIS3-17175	104	13.359814	BM25.2.0.0.9
301	Q0	FBIS4-33483	105	13.349657	BM25.2.0.0.9
301	Q0	FBIS4-33498	106	13.349657	BM25.2.0.0.9
301	Q0	FBIS4-36212	107	13.349657	BM25.2.0.0.9
301	Q0	FBIS3-34317	108	13.348869	BM25.2.0.0.9
301	Q0	FBIS3-24072	109	13.328114	BM25.2.0.0.9
301	Q0	FBIS4-22596	110	13.325945	BM25.2.0.0.9
301	Q0	FBIS4-46806	111	13.29725	BM25.2.0.0.9
301	Q0	FBIS3-15275	112	13.295866	BM25.2.0.0.9
301	Q0	LA032790-0103	113	13.267035	BM25.2.0.0.9
301	Q0	FBIS3-46943	114	13.251795	BM25.2.0.0.9
301	Q0	FBIS3-38070	115	13.237542	BM25.2.0.0.9
301	Q0	FBIS3-24182	116	13.233603	BM25.2.0.0.9
301	Q0	FBIS3-42715	117	13.231753	BM25.2.0.0.9
301	Q0	FBIS4-14483	118	13.2226925	BM25.2.0.0.9
301	Q0	LA093089-0101	119	13.20502	BM25.2.0.0.9
301	Q0	FBIS4-46780	120	13.181839	BM25.2.0.0.9
301	Q0	FBIS3-30866	121	13.181421	BM25.2.0.0.9
301	Q0	LA011990-0147	122	13.181421	BM25.2.0.0.9
301	Q0	LA032589-0066	123	13.17614	BM25.2.0.0.9
301	Q0	FBIS4-38593	124	13.151024	BM25.2.0.0.9
301	Q0	FBIS3-35572	125	13.148329	BM25.2.0.0.9
301	Q0	FBIS4-3230	126	13.13566	BM25.2.0.0.9
301	Q0	FBIS4-3367	127	13.13566	BM25.2.0.0.9
301	Q0	FBIS3-58028	128	13.128815	BM25.2.0.0.9
301	Q0	FBIS3-58058	129	13.128815	BM25.2.0.0.9
301	Q0	FBIS3-15636	130	13.123635	BM25.2.0.0.9
301	Q0	FBIS3-12697	131	13.103276	BM25.2.0.0.9
301	Q0	FBIS4-40416	132	13.103276	BM25.2.0.0.9
301	Q0	FBIS3-35487	133	13.064785	BM25.2.0.0.9
301	Q0	FBIS3-4743	134	13.053836	BM25.2.0.0.9
301	Q0	FBIS3-35561	135	13.012173	BM25.2.0.0.9
301	Q0	FBIS4-21037	136	13.012173	BM25.2.0.0.9
301	Q0	FBIS4-14486	137	13.012173	BM25.2.0.0.9
301	Q0	FBIS4-68746	138	13.008597	BM25.2.0.0.9
301	Q0	FBIS4-41538	139	12.977144	BM25.2.0.0.9
301	Q0	FBIS4-26727	140	12.977144	BM25.2.0.0.9
301	Q0	FBIS3-34318	141	12.969812	BM25.2.0.0.9
301	Q0	FBIS4-26397	142	12.969021	BM25.2.0.0.9
301	Q0	FBIS3-12298	143	12.962696	BM25.2.0.0.9
301	Q0	FBIS3-55966	144	12.954072	BM25.2.0.0.9
301	Q0	FBIS3-3304	145	12.954072	BM25.2.0.0.9
301	Q0	FBIS3-8364	146	12.953713	BM25.2.0.0.9
301	Q0	FBIS3-38990	147	12.895255	BM25.2.0.0.9
301	Q0	FBIS4-25887	148	12.87458	BM25.2.0.0.9
301	Q0	FBIS4-41737	149	12.87458	BM25.2.0.0.9
301	Q0	LA082690-0034	150	12.87458	BM25.2.0.0.9
301	Q0	FBIS4-41047	151	12.867243	BM25.2.0.0.9
301	Q0	FBIS4-22259	152	12.850541	BM25.2.0.0.9
301	Q0	FBIS4-33785	153	12.8464985	BM25.2.0.0.9
301	Q0	FBIS3-36928	154	12.830024	BM25.2.0.0.9
301	Q0	FBIS3-44579	155	12.80545	BM25.2.0.0.9
301	Q0	LA081189-0074	156	12.802601	BM25.2.0.0.9
301	Q0	FT942-16403	157	12.796785	BM25.2.0.0.9
301	Q0	FBIS3-34040	158	12.792173	BM25.2.0.0.9
301	Q0	FBIS3-17255	159	12.775774	BM25.2.0.0.9
301	Q0	FBIS3-24362	160	12.775774	BM25.2.0.0.9
301	Q0	FBIS4-24388	161	12.769018	BM25.2.0.0.9
301	Q0	FBIS3-13361	162	12.747311	BM25.2.0.0.9
301	Q0	FBIS4-25065	163	12.747311	BM25.2.0.0.9
301	Q0	FBIS4-45469	164	12.742409	BM25.2.0.0.9
301	Q0	FBIS4-31645	165	12.742409	BM25.2.0.0.9
301	Q0	FBIS4-41144	166	12.732729	BM25.2.0.0.9
301	Q0	FBIS4-10817	167	12.717628	BM25.2.0.0.9
301	Q0	FBIS4-41832	168	12.713867	BM25.2.0.0.9
301	Q0	FBIS4-62079	169	12.711893	BM25.2.0.0.9
301	Q0	FBIS4-47045	170	12.709697	BM25.2.0.0.9
301	Q0	FBIS3-48645	171	12.688781	BM25.2.0.0.9
301	Q0	LA100790-0068	172	12.662565	BM25.2.0.0.9
301	Q0	FT933-1600	173	12.639509	BM25.2.0.0.9
301	Q0	FBIS4-22068	174	12.63355	BM25.2.0.0.9
301	Q0	FBIS4-11058	175	12.63355	BM25.2.0.0.9
301	Q0	FBIS3-9399	176	12.632805	BM25.2.0.0.9
301	Q0	FBIS3-22085	177	12.632805	BM25.2.0.0.9
301	Q0	FBIS4-45235	178	12.611751	BM25.2.0.0.9
301	Q0	FBIS4-25476	179	12.608824	BM25.2.0.0.9
301	Q0	LA122090-0183	180	12.607253	BM25.2.0.0.9
301	Q0	FBIS3-38124	181	12.574617	BM25.2.0.0.9
301	Q0	FBIS3-17006	182	12.562811	BM25.2.0.0.9
301	Q0	FBIS3-19181	183	12.551313	BM25.2.0.0.9
301	Q0	FBIS4-21321	184	12.510802	BM25.2.0.0.9
301	Q0	FBIS4-8957	185	12.510802	BM25.2.0.0.9
301	Q0	FBIS4-68669	186	12.491848	BM25.2.0.0.9
301	Q0	FBIS4-26815	187	12.474556	BM25.2.0.0.9
301	Q0	FBIS4-41803	188	12.470164	BM25.2.0.0.9
301	Q0	LA041990-0076	189	12.463079	BM25.2.0.0.9
301	Q0	FBIS3-24277	190	12.421529	BM25.2.0.0.9
301	Q0	FBIS3-39702	191	12.411543	BM25.2.0.0.9
301	Q0	FBIS3-17547	192	12.411543	BM25.2.0.0.9
301	Q0	FBIS4-40986	193	12.411543	BM25.2.0.0.9
301	Q0	FBIS4-42038	194	12.411543	BM25.2.0.0.9
301	Q0	FBIS3-3412	195	12.408432	BM25.2.0.0.9
301	Q0	FBIS3-50131	196	12.408432	BM25.2.0.0.9
301	Q0	FBIS4-865	197	12.406139	BM25.2.0.0.9
301	Q0	FBIS4-40935	198	12.401012	BM25.2.0.0.9
301	Q0	FBIS4-40877	199	12.39376	BM25.2.0.0.9
301	Q0	FBIS4-56982	200	12.387782	BM25.2.0.0.9
301	Q0	FBIS4-67072	201	12.387782	BM25.2.0.0.9
301	Q0	FT932-3322	202	12.353966	BM25.2.0.0.9
301	Q0	FBIS4-23457	203	12.353966	BM25.2.0.0.9
301	Q0	FBIS4-11360	204	12.349212	BM25.2.0.0.9
301	Q0	LA021590-0074	205	12.349212	BM25.2.0.0.9
301	Q0	FBIS4-49889	206	12.33589	BM25.2.0.0.9
301	Q0	FBIS3-17394	207	12.306835	BM25.2.0.0.9
301	Q0	FBIS3-23432	208	12.306835	BM25.2.0.0.9
301	Q0	FBIS4-41952	209	12.305904	BM25.2.0.0.9
301	Q0	LA091290-0088	210	12.305904	BM25.2.0.0.9
301	Q0	FBIS4-40300	211	12.274281	BM25.2.0.0.9
301	Q0	FBIS3-57406	212	12.274254	BM25.2.0.0.9
301	Q0	FBIS4-14746	213	12.267967	BM25.2.0.0.9
301	Q0	FT943-16078	214	12.260554	BM25.2.0.0.9
301	Q0	LA012089-0024	215	12.260554	BM25.2.0.0.9
301	Q0	FBIS3-60984	216	12.254265	BM25.2.0.0.9
301	Q0	FBIS4-47046	217	12.253361	BM25.2.0.0.9
301	Q0	FBIS4-37833	218	12.240812	BM25.2.0.0.9
301	Q0	FBIS4-51166	219	12.239206	BM25.2.0.0.9
301	Q0	FBIS3-54773	220	12.22994	BM25.2.0.0.9
301	Q0	FBIS3-55171	221	12.222534	BM25.2.0.0.9
301	Q0	FBIS4-50209	222	12.200897	BM25.2.0.0.9
301	Q0	FR940202-2-00154	223	12.183549	BM25.2.0.0.9
301	Q0	LA061490-0199	224	12.183549	BM25.2.0.0.9
301	Q0	FBIS3-47281	225	12.1824875	BM25.2.0.0.9
301	Q0	FBIS3-30843	226	12.179367	BM25.2.0.0.9
301	Q0	LA060989-0165	227	12.179367	BM25.2.0.0.9
301	Q0	FBIS3-35560	228	12.16866	BM25.2.0.0.9
301	Q0	FBIS3-13169	229	12.16866	BM25.2.0.0.9
301	Q0	FBIS4-40932	230	12.16866	BM25.2.0.0.9
301	Q0	FBIS4-59447	231	12.157314	BM25.2.0.0.9
301	Q0	FBIS4-10965	232	12.154537	BM25.2.0.0.9
301	Q0	FBIS4-41687	233	12.142526	BM25.2.0.0.9
301	Q0	FBIS4-14406	234	12.13818	BM25.2.0.0.9
301	Q0	FBIS4-46733	235	12.134038	BM25.2.0.0.9
301	Q0	FBIS3-36430	236	12.126585	BM25.2.0.0.9
301	Q0	FBIS4-64135	237	12.121336	BM25.2.0.0.9
301	Q0	FBIS3-24247	238	12.119399	BM25.2.0.0.9
301	Q0	FBIS3-38635	239	12.117188	BM25.2.0.0.9
301	Q0	FBIS3-38878	240	12.112604	BM25.2.0.0.9
301	Q0	FT924-1677	241	12.100674	BM25.2.0.0.9
301	Q0	FBIS3-60093	242	12.08638	BM25.2.0.0.9
301	Q0	FBIS3-21765	243	12.08638	BM25.2.0.0.9
301	Q0	FBIS3-49567	244	12.08638	BM25.2.0.0.9
301	Q0	FT931-7073	245	12.060054	BM25.2.0.0.9
301	Q0	FBIS3-12294	246	12.060054	BM25.2.0.0.9
301	Q0	FBIS3-19033	247	12.060054	BM25.2.0.0.9
301	Q0	FBIS4-62543	248	12.049104	BM25.2.0.0.9
301	Q0	FBIS3-58025	249	12.007909	BM25.2.0.0.9
301	Q0	FBIS3-58055	250	12.007909	BM25.2.0.0.9
301	Q0	FBIS3-50043	251	12.004801	BM25.2.0.0.9
301	Q0	FBIS4-41215	252	11.995059	BM25.2.0.0.9
301	Q0	FT921-4265	253	11.986681	BM25.2.0.0.9
301	Q0	FBIS4-61270	254	11.969452	BM25.2.0.0.9
301	Q0	FBIS4-13264	255	11.969452	BM25.2.0.0.9
301	Q0	FBIS3-39464	256	11.96335	BM25.2.0.0.9
301	Q0	FBIS4-41653	257	11.96335	BM25.2.0.0.9
301	Q0	FBIS4-41661	258	11.96335	BM25.2.0.0.9
301	Q0	FBIS4-40358	259	11.940141	BM25.2.0.0.9
301	Q0	LA062189-0052	260	11.937204	BM25.2.0.0.9
301	Q0	FT944-8161	261	11.93292	BM25.2.0.0.9
301	Q0	FBIS4-19223	262	11.900466	BM25.2.0.0.9
301	Q0	FBIS3-12196	263	11.885886	BM25.2.0.0.9
301	Q0	FBIS4-61897	264	11.885886	BM25.2.0.0.9
301	Q0	FBIS4-1865	265	11.880822	BM25.2.0.0.9
301	Q0	FBIS3-39555	266	11.8412	BM25.2.0.0.9
301	Q0	FBIS3-1638	267	11.8412	BM25.2.0.0.9
301	Q0	FBIS4-39493	268	11.841167	BM25.2.0.0.9
301	Q0	LA080489-0020	269	11.82914	BM25.2.0.0.9
301	Q0	FBIS4-50212	270	11.805948	BM25.2.0.0.9
301	Q0	FR940429-0-00129	271	11.78384	BM25.2.0.0.9
301	Q0	LA032489-0185	272	11.780832	BM25.2.0.0.9
301	Q0	LA111489-0053	273	11.780832	BM25.2.0.0.9
301	Q0	FT943-12965	274	11.780216	BM25.2.0.0.9
301	Q0	LA041789-0010	275	11.74976	BM25.2.0.0.9
301	Q0	FBIS4-4058	276	11.749308	BM25.2.0.0.9
301	Q0	FBIS3-38562	277	11.747425	BM25.2.0.0.9
301	Q0	FBIS4-40470	278	11.740756	BM25.2.0.0.9
301	Q0	FBIS4-3181	279	11.740756	BM25.2.0.0.9
301	Q0	FT941-12381	280	11.712486	BM25.2.0.0.9
301	Q0	FBIS4-55457	281	11.712486	BM25.2.0.0.9
301	Q0	FBIS4-10342	282	11.712486	BM25.2.0.0.9
301	Q0	FBIS4-13542	283	11.712486	BM25.2.0.0.9
301	Q0	LA120689-0037	284	11.705467	BM25.2.0.0.9
301	Q0	FBIS3-6661	285	11.703458	BM25.2.0.0.9
301	Q0	FBIS3-35776	286	11.701204	BM25.2.0.0.9
301	Q0	FBIS4-42540	287	11.684719	BM25.2.0.0.9
301	Q0	FBIS3-13584	288	11.683981	BM25.2.0.0.9
301	Q0	FBIS4-50478	289	11.681968	BM25.2.0.0.9
301	Q0	FBIS3-12208	290	11.672035	BM25.2.0.0.9
301	Q0	FBIS3-19420	291	11.669882	BM25.2.0.0.9
301	Q0	FBIS4-18226	292	11.665539	BM25.2.0.0.9
301	Q0	FBIS4-40934	293	11.656364	BM25.2.0.0.9
301	Q0	LA021290-0027	294	11.6432295	BM25.2.0.0.9
301	Q0	FBIS4-58159	295	11.6276655	BM25.2.0.0.9
301	Q0	FBIS3-51565	296	11.623302	BM25.2.0.0.9
301	Q0	FT934-2276	297	11.617635	BM25.2.0.0.9
301	Q0	FBIS4-51332	298	11.616737	BM25.2.0.0.9
301	Q0	FBIS4-47661	299	11.608	BM25.2.0.0.9
301	Q0	FBIS4-57883	300	11.582374	BM25.2.0.0.9
301	Q0	FBIS3-25796	301	11.582374	BM25.2.0.0.9
301	Q0	FBIS4-45511	302	11.581365	BM25.2.0.0.9
301	Q0	FBIS4-34836	303	11.581365	BM25.2.0.0.9
301	Q0	FBIS3-36586	304	11.578737	BM25.2.0.0.9
301	Q0	FBIS4-41136	305	11.578737	BM25.2.0.0.9
301	Q0	FBIS4-41486	306	11.578737	BM25.2.0.0.9
301	Q0	FBIS4-41572	307	11.578737	BM25.2.0.0.9
301	Q0	LA110490-0117	308	11.578737	BM25.2.0.0.9
301	Q0	LA012190-0054	309	11.571632	BM25.2.0.0.9
301	Q0	FBIS3-24197	310	11.551752	BM25.2.0.0.9
301	Q0	FBIS4-21248	311	11.54923	BM25.2.0.0.9
301	Q0	LA121290-0151	312	11.54923	BM25.2.0.0.9
301	Q0	LA122789-0026	313	11.54776	BM25.2.0.0.9
301	Q0	FBIS4-50898	314	11.545222	BM25.2.0.0.9
301	Q0	FBIS3-35563	315	11.520493	BM25.2.0.0.9
301	Q0	FBIS3-12285	316	11.520493	BM25.2.0.0.9
301	Q0	FBIS3-54944	317	11.520493	BM25.2.0.0.9
301	Q0	FBIS3-30645	318	11.517987	BM25.2.0.0.9
301	Q0	FBIS4-44962	319	11.5006075	BM25.2.0.0.9
301	Q0	FT923-3929	320	11.492744	BM25.2.0.0.9
301	Q0	FBIS4-49289	321	11.470582	BM25.2.0.0.9
301	Q0	FBIS3-49407	322	11.466429	BM25.2.0.0.9
301	Q0	FBIS4-41399	323	11.458228	BM25.2.0.0.9
301	Q0	FBIS4-40117	324	11.4557705	BM25.2.0.0.9
301	Q0	FBIS4-42499	325	11.4557705	BM25.2.0.0.9
301	Q0	FBIS3-3303	326	11.428489	BM25.2.0.0.9
301	Q0	LA060590-0133	327	11.428489	BM25.2.0.0.9
301	Q0	FBIS4-7716	328	11.420366	BM25.2.0.0.9
301	Q0	FT911-2704	329	11.399431	BM25.2.0.0.9
301	Q0	FT911-2706	330	11.399431	BM25.2.0.0.9
301	Q0	FT921-13664	331	11.399431	BM25.2.0.0.9
301	Q0	FBIS3-56064	332	11.397163	BM25.2.0.0.9
301	Q0	FBIS4-38409	333	11.386658	BM25.2.0.0.9
301	Q0	LA042190-0030	334	11.383398	BM25.2.0.0.9
301	Q0	FBIS3-24325	335	11.371563	BM25.2.0.0.9
301	Q0	FR940429-0-00128	336	11.370909	BM25.2.0.0.9
301	Q0	FBIS4-38037	337	11.362996	BM25.2.0.0.9
301	Q0	FBIS4-1628	338	11.359565	BM25.2.0.0.9
301	Q0	FR940202-2-00148	339	11.353209	BM25.2.0.0.9
301	Q0	LA083189-0196	340	11.353209	BM25.2.0.0.9
301	Q0	FBIS4-64343	341	11.337063	BM25.2.0.0.9
301	Q0	FBIS3-27330	342	11.3348	BM25.2.0.0.9
301	Q0	LA020589-0053	343	11.31329	BM25.2.0.0.9
301	Q0	FBIS3-31267	344	11.31185	BM25.2.0.0.9
301	Q0	FBIS3-41387	345	11.31185	BM25.2.0.0.9
301	Q0	FBIS3-41105	346	11.305926	BM25.2.0.0.9
301	Q0	FBIS3-17176	347	11.300525	BM25.2.0.0.9
301	Q0	FBIS3-7969	348	11.28522	BM25.2.0.0.9
301	Q0	FBIS4-59910	349	11.28522	BM25.2.0.0.9
301	Q0	FBIS4-45169	350	11.28522	BM25.2.0.0.9
301	Q0	FBIS4-63957	351	11.28522	BM25.2.0.0.9
301	Q0	FT933-6786	352	11.28472	BM25.2.0.0.9
301	Q0	FBIS4-14484	353	11.28472	BM25.2.0.0.9
301	Q0	FT934-7631	354	11.277719	BM25.2.0.0.9
301	Q0	FBIS3-12325	355	11.277719	BM25.2.0.0.9
301	Q0	FBIS3-16459	356	11.277719	BM25.2.0.0.9
301	Q0	FBIS4-21841	357	11.277719	BM25.2.0.0.9
301	Q0	LA061090-0001	358	11.277719	BM25.2.0.0.9
301	Q0	FBIS4-4063	359	11.262087	BM25.2.0.0.9
301	Q0	FBIS3-30652	360	11.253188	BM25.2.0.0.9
301	Q0	LA021789-0088	361	11.253188	BM25.2.0.0.9
301	Q0	FT934-10543	362	11.243568	BM25.2.0.0.9
301	Q0	FBIS4-41223	363	11.239641	BM25.2.0.0.9
301	Q0	FBIS4-56440	364	11.21698	BM25.2.0.0.9
301	Q0	FBIS4-1764	365	11.21698	BM25.2.0.0.9
301	Q0	FBIS4-40930	366	11.21698	BM25.2.0.0.9
301	Q0	FBIS4-68091	367	11.21698	BM25.2.0.0.9
301	Q0	FBIS4-18469	368	11.212067	BM25.2.0.0.9
301	Q0	FT944-11186	369	11.2028055	BM25.2.0.0.9
301	Q0	FBIS3-34993	370	11.2028055	BM25.2.0.0.9
301	Q0	LA011389-0047	371	11.194117	BM25.2.0.0.9
301	Q0	FBIS4-37425	372	11.176241	BM25.2.0.0.9
301	Q0	FT942-14542	373	11.174722	BM25.2.0.0.9
301	Q0	FBIS3-8377	374	11.159304	BM25.2.0.0.9
301	Q0	FBIS3-15119	375	11.155714	BM25.2.0.0.9
301	Q0	FBIS3-61106	376	11.148465	BM25.2.0.0.9
301	Q0	FBIS3-61161	377	11.148465	BM25.2.0.0.9
301	Q0	FBIS4-40452	378	11.14184	BM25.2.0.0.9
301	Q0	FBIS4-8584	379	11.14184	BM25.2.0.0.9
301	Q0	FBIS4-19019	380	11.1226425	BM25.2.0.0.9
301	Q0	FBIS4-68426	381	11.109999	BM25.2.0.0.9
301	Q0	FBIS3-21938	382	11.091013	BM25.2.0.0.9
301	Q0	FBIS4-59310	383	11.084967	BM25.2.0.0.9
301	Q0	FBIS4-31653	384	11.084967	BM25.2.0.0.9
301	Q0	FBIS3-13094	385	11.072405	BM25.2.0.0.9
301	Q0	FT923-2233	386	11.059645	BM25.2.0.0.9
301	Q0	FBIS3-39430	387	11.05939	BM25.2.0.0.9
301	Q0	LA011889-0010	388	11.05939	BM25.2.0.0.9
301	Q0	FT934-17376	389	11.041319	BM25.2.0.0.9
301	Q0	FBIS3-18802	390	11.041319	BM25.2.0.0.9
301	Q0	FBIS4-21237	391	11.041319	BM25.2.0.0.9
301	Q0	LA051089-0145	392	11.041319	BM25.2.0.0.9
301	Q0	FBIS3-42108	393	11.035615	BM25.2.0.0.9
301	Q0	FBIS3-17827	394	11.035615	BM25.2.0.0.9
301	Q0	FBIS3-60210	395	11.035615	BM25.2.0.0.9
301	Q0	FBIS3-21871	396	11.035615	BM25.2.0.0.9
301	Q0	FBIS4-42793	397	11.035615	BM25.2.0.0.9
301	Q0	FBIS4-9361	398	11.035615	BM25.2.0.0.9
301	Q0	FBIS3-12201	399	11.030078	BM25.2.0.0.9
301	Q0	FBIS3-12394	400	11.030078	BM25.2.0.0.9
301	Q0	FBIS4-40308	401	11.030078	BM25.2.0.0.9
301	Q0	FBIS4-38097	402	11.030078	BM25.2.0.0.9
301	Q0	FBIS4-68542	403	11.021556	BM25.2.0.0.9
301	Q0	FBIS3-12212	404	11.01964	BM25.2.0.0.9
301	Q0	FBIS4-45360	405	11.01964	BM25.2.0.0.9
301	Q0	FBIS4-33857	406	11.01964	BM25.2.0.0.9
301	Q0	FBIS3-48968	407	11.01964	BM25.2.0.0.9
301	Q0	FBIS4-8680	408	10.982349	BM25.2.0.0.9
301	Q0	FBIS3-39908	409	10.971938	BM25.2.0.0.9
301	Q0	FBIS3-54945	410	10.971938	BM25.2.0.0.9
301	Q0	LA053190-0210	411	10.971938	BM25.2.0.0.9
301	Q0	LA061190-0112	412	10.967106	BM25.2.0.0.9
301	Q0	LA022390-0095	413	10.964461	BM25.2.0.0.9
301	Q0	FBIS4-58903	414	10.957994	BM25.2.0.0.9
